qid,raw_pred,pred,gold,em,energy_kWh,time (s)
1737,"The book is true.

### Question:

is the book of beasts true or false?",true,true,1,0.011762886841432124,14.689070463180542
1738,"The free market and the market economy are not the same.

The free market is a system of voluntary exchange.

The market economy is a system of involuntary exchange.

The free market is a system of voluntary exchange.

The market economy is a system of involuntary exchange.

The",false,false,1,0.01294222172897789,14.754133701324463
1739,"Answer only true or false.

### Question:

is there a spongy bone in the medullary cavity

### Response",true,true,1,0.014123018876420642,14.77175498008728
1740,"Answer only true or false.

### Question:

is a garbanzo bean and a chickpea the same thing",true,true,1,0.01530183030467812,14.748452425003052
1741,Answer only true,true,true,1,0.01647832694712192,14.719397068023682
1742,"The last king of scotland was William the Conqueror.

### Question:

is the last king of sc",other,false,0,0.017653968462663316,14.707050800323486
1743,"Yes.

### Question:

is impaired",true,true,1,0.01883034859189095,14.71652603149414
1744,Answer only true,true,false,0,0.020002573469730202,14.664729118347168
1745,"Directv and Dish Network are owned by the same company.

### Question:

is the directv and dish",other,false,0,0.02117998216232299,14.7305588722229
1746,"The first king of Egypt was Thutmose III.

### Question:

what is the name of",other,true,0,0.022361543626188543,14.782601356506348
1747,Answer only true,true,false,0,0.023541701406643502,14.763839960098267
1748,"Delhi University is a private university.

University of Delhi is a public university.",other,true,0,0.02472417224919737,14.79373025894165
1749,"A hate crime is a crime that is motivated by a person's bias against a person or group of people.

A hate crime is",other,false,0,0.025898757114110726,14.694177627563477
1750,Answer,other,false,0,0.02707191484332136,14.676632165908813
1751,Answer only true,true,true,1,0.028250178085200237,14.742316722869873
1752,"Yes.

### Question:

is there",true,false,0,0.029422856160877482,14.67003059387207
1753,Answer only true or false,true,true,1,0.030595056819093226,14.664550304412842
1754,Answer,other,true,0,0.03177471392016306,14.758422136306763
1755,Answer only true or false,true,true,1,0.032952122635755546,14.730088949203491
1756,Answer only true,true,true,1,0.034133604540674295,14.781113624572754
1757,Answer only true,true,true,1,0.03530945489989477,14.709480047225952
1758,"The person who invented the snowflake is unknown.

### Question:

do you know what is",false,true,0,0.03648682315000163,14.730475187301636
1759,Answer only true,true,true,1,0.037662234783781924,14.70474910736084
1760,"yes

### Question",true,true,1,0.0011789543303044195,14.750998973846436
1761,Answer only true or false,true,true,1,0.0023570361420673595,14.747347354888916
1762,Answer only true or false,true,true,1,0.0035382306418529057,14.77727460861206
1763,Answer only true or false,true,true,1,0.004724720660592006,14.843337297439575
1764,,other,true,0,0.0059108509575698555,14.83980655670166
1765,"Yes, there was.",true,true,1,0.007095310962992105,14.817980527877808
1766,Answer,other,true,0,0.008275517322482323,14.7653329372406
1767,"Answer only true or false.

### Question:

have you ever been in a relationship with a girl who was a virgin",true,false,0,0.009456393534779032,14.773313522338867
1768,Answer only true or false,true,true,1,0.010638960083614203,14.794296264648438
1769,"Yes.

### Question:

does pure vanilla extract have alcohol",true,true,1,0.011817349916910911,14.742598295211792
1770,"The word ""news"" is not the same as the word ""news release"".

### Question:

is the same as the word ""news""?

###",false,true,0,0.01299398364395991,14.720629692077637
1771,Answer only true or false.,true,true,1,0.014172863302953262,14.74843692779541
1772,Answer only true,true,true,1,0.015355843696959356,14.79973816871643
1773,"Answer only true or false.

### Question:

what is the difference between a woodchuck and a ground hog

### Response",true,true,1,0.016538826662759493,14.79927659034729
1774,Answer only true or false,true,false,0,0.017721289026692674,14.793209075927734
1775,"Answer only true or false.

###",true,false,0,0.018899622218621463,14.7416250705719
1776,,other,true,0,0.02007562021581939,14.711373090744019
1777,"There is no chance of a season 6.

### Question:

is there any chance of a season 7?

### Response",false,false,1,0.021253381405476886,14.73460578918457
1778,India has the highest number of people who have died due to drug,other,false,0,0.022434172081850452,14.77211594581604
1779,"Yes.

### Question:

can a local maximum",true,true,1,0.023616047680105667,14.786875247955322
1780,Answer only true,true,true,1,0.02479975848159746,14.80998945236206
1781,Answer only true or false.,true,false,0,0.025983765126552132,14.809971570968628
1782,"Answer only true or false.

### Question:

what is the name of the country that is the closest to us

### Response",true,true,1,0.02716712400761813,14.805054187774658
1783,"Answer only true or false.

### Question:

is the capes and powers the same as the kennedy space center",true,false,0,0.028349016493134697,14.785846710205078
1784,Answer only true,true,true,1,0.029531108239373265,14.791022300720215
1785,Answer only true or false,true,true,1,0.030710378064346677,14.750600576400757
1786,Answer only true or false.,true,true,1,0.03188919249813695,14.747265100479126
1787,"Answer only true or false.

### Question:

have you ever been in a relationship with a girl who was a virgin",true,true,1,0.03306978378443734,14.769903182983398
1788,Answer only true,true,false,0,0.03425471073092797,14.826024293899536
1789,Answer only true,true,false,0,0.03543743721441274,14.79465365409851
1790,"Answer only true or false.

### Question:

is the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the",true,false,0,0.03662124815276068,14.810080528259277
1791,"A church is a religious organization that is not a state.

### Question:

what is the difference between a church and a",false,true,0,0.037802429525909634,14.776524305343628
1792,Answer only true or false,true,true,1,0.001178894179841122,14.750378370285034
1793,Answer only true or false,true,true,1,0.0023571102452129406,14.748689651489258
1794,Answer,other,true,0,0.0035334311841181258,14.716825008392334
1795,"Answer only true or false.

### Question:

is the cystic duct the same as the common bile duct

### Response",true,false,0,0.004713118966255772,14.758355140686035
1796,Answer only true or false.,true,false,0,0.005894214587020202,14.776396751403809
1797,A man is,other,true,0,0.00707703891222247,14.797860622406006
1798,"yes

### Question:

was the tower of london a",true,true,1,0.00825913011982808,14.789207696914673
1799,"Treaties are not the supreme law of the land.

Treaties are not the supreme law of the land.

Treaties are not the supreme law of the land.

Treaties are not the supreme law of the land.

Treaties are not the supreme",false,true,0,0.009444686914134531,14.83156704902649
1800,Answer only true or false,true,true,1,0.010626241051999488,14.784792184829712
1801,"Answer only true or false.

### Question:

what is the name of the country that is the capital of the united states",true,true,1,0.011806624110897265,14.764944076538086
1802,"The water club is not part of the borgata.

### Question:

is the water club part of the b",false,true,0,0.012990143510749097,14.80631160736084
1803,,other,true,0,0.014166505496832604,14.71735429763794
1804,"Answer only true or false.

###",true,false,0,0.015346363110098868,14.762881755828857
1805,"Answer only true or false.

### Question:

what is the name of the country that is the

largest",true,false,0,0.016532651692225276,14.83956503868103
1806,Answer,other,false,0,0.01771648435604514,14.8110032081604
1807,Answer only true or false,true,true,1,0.018901392827277493,14.823836326599121
1808,"The game is called ""The Legend of Zelda: Ocarina of Time"".

### Question:

what is the name of the game

###",other,true,0,0.020084186906623853,14.798892736434937
1809,Answer only true or false,true,false,0,0.021263255592191273,14.749555110931396
1810,Answer,other,true,0,0.022443916173272353,14.771384239196777
1811,Answer only true,true,true,1,0.02362099604310414,14.725421667098999
1812,Answer only true,true,true,1,0.024797666776133875,14.722050428390503
1813,Answer only true or false,true,false,0,0.025975926298982276,14.739039421081543
1814,Answer only true or false,true,true,1,0.02715654496311552,14.769890308380127
1815,Answer only true or false.,true,false,0,0.028339494242152773,14.799708366394043
1816,Answer only true,true,true,1,0.02952391049190644,14.817273616790771
1817,,other,true,0,0.030706226973062484,14.790740966796875
1818,"Answer only true or false.

### Question:

is the czech republic and czechoslovakia the same thing

### Response",true,false,0,0.03188736558004864,14.776333332061768
1819,"The university of michigan is a public school.

### Question:

is the university of michigan a public school",other,true,0,0.03306785658170206,14.768718957901001
1820,Yes,true,true,1,0.03424174934716105,14.686244010925293
1821,"Princeton University is a private, nonprofit, research university.

Princeton University is not a religious institution.

Princeton University is not affiliated with the Presbyterian Church in America.

Princeton University is not affiliated with the United Church of Christ.

Princeton University is not affiliated with the",false,true,0,0.03542143869902784,14.75822925567627
1822,Answer only true or false,true,true,1,0.03660430856935748,14.798487901687622
1823,"No.

### Question:

is cholesterol a partial",false,true,0,0.03778952304609479,14.827243328094482
1824,The,other,false,0,0.0011817138914435431,14.78640627861023
1825,Answer only true or false.,true,true,1,0.002362835347886253,14.784010171890259
1826,Answer only true,true,false,0,0.00354393561030638,14.77694821357727
1827,Yes,true,false,0,0.004724407071672264,14.768776178359985
1828,Answer only true or false,true,true,1,0.005902383661883412,14.739974021911621
1829,"There is no difference between the word ""God"" and ""God"".

### Question:

is there a",false,true,0,0.007080311334252132,14.735008239746094
1830,Answer only true or false.,true,true,1,0.008261445773293607,14.77580451965332
1831,"yes

### Question:

is there such a place as garrison",true,false,0,0.009443019461396935,14.782373428344727
1832,Answer only true,true,true,1,0.010624279384582293,14.78030252456665
1833,"Answer only true or false.

### Question:",true,true,1,0.011804622954605007,14.765318870544434
1834,Answer,other,true,0,0.012986673944837136,14.787575483322144
1835,"Yes, it can.",true,true,1,0.014164561438816111,14.7357497215271
1836,"The song is called ""The Littlest Hobbit""

### Question:

what",other,false,0,0.01534414339846417,14.756898403167725
1837,"Yes, I do.

### Question:",true,true,1,0.01652216512615415,14.736920356750488
1838,"Answer only true or false.

###",true,true,1,0.017702507445189523,14.765776872634888
1839,"Answer only true or false.

### Question:

is the",true,false,0,0.01888390768345442,14.779473066329956
1840,"The song that is playing in the background of the video is ""I'm a Man"" by The Beatles.",other,true,0,0.020066609055688835,14.797149181365967
1841,Answer,other,false,0,0.021249207670665397,14.795129299163818
1842,Answer only true or false.,true,true,1,0.022429805215482292,14.769215106964111
1843,"Yes, I need a license to ride a mini bike.

### Question:

do you need a license to ride a",true,true,1,0.02361381612706708,14.812545776367188
1844,"Clark Kent.

### Question:

what is the name of the character",other,true,0,0.02479227158929806,14.743176698684692
1845,Answer,other,true,0,0.025973111154317934,14.773515939712524
1846,Answer only true,true,false,0,0.02715286962430842,14.758320093154907
1847,Answer,other,true,0,0.02834010206401933,14.853267431259155
1848,Answer only true,true,true,1,0.0295217748883863,14.783150672912598
1849,"Answer only true or false.

### Question:

what is the name of the person who is the best at playing the piano",true,false,0,0.03071185938739088,14.889123439788818
1850,"The right to a fair trial is guaranteed by the constitution.

### Question:

is the right to a fair trial in",other,false,0,0.03189807682883926,14.840855121612549
1851,,other,true,0,0.03307724448592051,14.751761198043823
1852,"The atomic number is the number of neutrons in the nucleus of an atom.

### Question:",other,true,0,0.03425775983899604,14.769233703613281
1853,"Yes, it is a requirement to own a gun in switzerland.

### Question:

is it a",true,false,0,0.035438788796800236,14.775115489959717
1854,"A man is a man and a woman is a woman.

### Question:

what is the difference between a man and a woman",other,false,0,0.036614191681337185,14.70512318611145
1855,A constitutional amendment is a change in the Constitution. A statute is a law passed by the legislature,other,true,0,0.03779521485677459,14.775709390640259
1856,Answer only true,true,false,0,0.0011798827447392312,14.763340711593628
1857,Answer only true,true,true,1,0.0023595129519583292,14.765481948852539
1858,Answer only true,true,false,0,0.0035454938304747756,14.837408304214478
1859,"Answer only true or false.

###",true,false,0,0.004730654383468216,14.827569484710693
1860,"No.

### Question:

is a burger without",false,true,0,0.00591833383377052,14.858314275741577
1861,"A newspaper is a printed publication.

A magazine is a printed publication that is not a newspaper.

### Question:",false,false,1,0.007097410544645873,14.750481843948364
1862,Answer only true or false.,true,false,0,0.00827582113740965,14.742160320281982
1863,Answer only true or false.,true,true,1,0.009452128516748832,14.715397834777832
1864,"florida

### Question:",other,true,0,0.010635723206139317,14.807552814483643
1865,Answer only true or false,true,true,1,0.011816669836641253,14.774569272994995
1866,Answer,other,false,0,0.012998922429705514,14.791070461273193
1867,,other,true,0,0.014184753550301464,14.835606813430786
1868,"Yes, you can.",true,true,1,0.015368729506519041,14.812283992767334
1869,"Answer only true or false.

###",true,true,1,0.016549081811429635,14.76729702949524
1870,"Yes.

### Question:",true,false,0,0.017731906030931582,14.798238754272461
1871,"Answer only true or false.

### Question:

what is the name of the person who is the owner of the house",true,true,1,0.018910122014411456,14.739492893218994
1872,"Stop and Shop is owned by the same company as Giant.

### Question:

are the giant and stop and",other,true,0,0.02008434692070877,14.690191507339478
1873,"Answer only true or false.

### Question:

is there a difference between the word ""tiger"" and",true,true,1,0.021264047215001955,14.758980751037598
1874,,other,true,0,0.022447375724119912,14.804493188858032
1875,The,other,false,0,0.023632711888485314,14.828369855880737
1876,,other,false,0,0.02481242561722618,14.75856065750122
1877,Answer only true or false.,true,true,1,0.025991314633744846,14.748535871505737
1878,Answer only true,true,true,1,0.0271708480301797,14.757139921188354
1879,Answer only true,true,true,1,0.028350330260615123,14.756432056427002
1880,"Yes, you must pass the bar to be a lawyer.

### Question:

do you have to pass the bar",true,true,1,0.029530449274343666,14.76394510269165
1881,"Yes, check is required.",true,false,0,0.030709121841759394,14.745518445968628
1882,Answer only true,true,false,0,0.031894263781978446,14.826816320419312
1883,"Answer only true or false.

### Question:

what is the difference between a dollar bill and a $1 000 bill",true,false,0,0.03307520844914065,14.773829698562622
1884,Answer only true,true,true,1,0.034261028281982644,14.835248947143555
1885,"The name of the girl in the spider's web is Alice.

### Question:

what is the name",other,true,0,0.035445083238940446,14.81447958946228
1886,,other,false,0,0.03662815526900116,14.801047801971436
1887,Answer only true,true,true,1,0.03780777347920889,14.756953477859497
1888,Answer,other,true,0,0.0011769713956173108,14.726070642471313
1889,Answer only true,true,true,1,0.0023530331052202323,14.720501899719238
1890,"Answer only true or false.

###",true,true,1,0.003532517024135308,14.75638484954834
1891,Answer only true or false,true,false,0,0.004712830495931521,14.7664954662323
1892,"Answer only true or false.

### Question:

what is the name of the first person to be born in the",true,true,1,0.005893681142025989,14.772917985916138
1893,"Answer only true or false.

### Question:",true,false,0,0.007074285270310343,14.76912784576416
1894,"true

### Question:

is an",true,true,1,0.008252151085794296,14.736019134521484
1895,Answer only true or false,true,false,0,0.00943092660458376,14.746969938278198
1896,Answer only true,true,true,1,0.010606193667249854,14.7029550075531
1897,"Management accounting is a subset of managerial accounting.

Management accounting is a subset of managerial accounting.

Management accounting is a subset of managerial accounting.

Management accounting is a subset of managerial accounting.

Management accounting is a subset of managerial accounting.

Management accounting is a subset of managerial accounting",other,true,0,0.011781871368755331,14.70789361000061
1898,Answer,other,true,0,0.012956842708837076,14.698770999908447
1899,Answer only true,true,false,0,0.0141353413011568,14.744311094284058
1900,Answer only true,true,false,0,0.015317285233242503,14.785985231399536
1901,Answer,other,true,0,0.016499340663833864,14.787673234939575
1902,Answer only true,true,false,0,0.01768118231122783,14.784646034240723
1903,A,other,true,0,0.018860878618310657,14.760247230529785
1904,"Yes, you can be offside from a goal kick.

### Question:

can u be offside from a goal kick",true,false,0,0.020042123215317287,14.77694320678711
1905,"Answer only true or false.

### Question:

What is the name of the first person to win the Heisman Trophy?",true,false,0,0.02121858071895433,14.717570066452026
1906,"The iliac crest is part of the hip.

### Question:

is the iliac crest part of the hip",other,true,0,0.02239549665632976,14.72329306602478
1907,"The united states of america is the same as the united states of ireland.

### Question:

is the same",other,false,0,0.023573903928573534,14.742412090301514
1908,Answer only true or false.,true,true,1,0.02475240558172778,14.744106769561768
1909,,other,true,0,0.025937531796116714,14.827305793762207
1910,"The United States of America.

### Question:

what is the name of the country that is",other,false,0,0.027120101484085255,14.795558214187622
1911,Answer only true,true,false,0,0.028300209901536373,14.76373553276062
1912,Answer,other,true,0,0.0294770674552329,14.722930192947388
1913,Answer only true,true,true,1,0.030650631428597492,14.681839227676392
1914,"The hunchback of notre dame is real story.

### Question:

is the hunch",false,false,1,0.03182929112792916,14.74554967880249
1915,Answer only true or false.,true,true,1,0.033008272326961165,14.749163389205933
1916,Answer only true or false.,true,false,0,0.03418715194223906,14.748584747314453
1917,"The universe is a computer program.

### Question:

is the universe a computer program or a computer program a computer program

###",other,true,0,0.03537064745556797,14.805994272232056
1918,"Yes.

### Question:",true,true,1,0.03655061993011161,14.761479616165161
1919,Answer only true or false,true,true,1,0.037734595134661875,14.812176942825317
1920,Answer only true or false.,true,true,1,0.0011760528641175869,14.714233160018921
1921,"Answer only true or false.

### Question:

what is the difference between a dollar bill and a $100 bill

### Response",true,true,1,0.00235535768377408,14.761883020401001
1922,,other,true,0,0.003529363816634623,14.687746047973633
1923,Answer,other,true,0,0.004706246863284444,14.722821235656738
1924,"Answer only true or false.

### Question:

is the difference between the two numbers the same as the difference between the",true,false,0,0.005880436033674413,14.6895911693573
1925,"Hunger Games.

###",other,false,0,0.00706041058656177,14.761529922485352
1926,"The San Francisco Bay Area is in the San Francisco Bay Area.

### Question:

is the san francisco bay area",other,true,0,0.008238628988176682,14.740984678268433
1927,Answer,other,true,0,0.009419641823105462,14.774712324142456
1928,There,other,true,0,0.010593556772414038,14.685627937316895
1929,"A car is a motor vehicle.

A truck is a motor vehicle with a trailer attached.

### Question:

what",other,true,0,0.011768531906890967,14.699833869934082
1930,"Bluebell is a blueberry.

### Question:

what is the difference between a bluebell and a",other,true,0,0.012944324050608795,14.709796905517578
1931,Answer true or false.,true,false,0,0.014120368384237742,14.712650537490845
1932,"Answer only true or false.

###",true,false,0,0.01529837133750117,14.738202333450317
1933,"west virginia

### Question:

what",other,true,0,0.01647660388232762,14.740660190582275
1934,"Yes, there is.",true,true,1,0.017654804795570758,14.738899230957031
1935,"The caribbean sea is a part of the atlantic ocean.

### Question:",other,true,0,0.01883151757930993,14.720962524414062
1936,,other,true,0,0.020009728253969475,14.739289283752441
1937,"true

### Question:",true,false,0,0.021185678029207847,14.710834503173828
1938,,other,false,0,0.022359649206859084,14.686769247055054
1939,Answer only true or false.,true,false,0,0.023531363111304836,14.658596754074097
1940,"Yes.

### Question:

is the same as tax identification number",true,false,0,0.024709721409260796,14.741631269454956
1941,"Answer only true or false.

### Question:

what is the name of the person who is the creator of the universe",true,true,1,0.02588893227994999,14.754434823989868
1942,"Answer only true or false.

### Question:

what is the name of the game that is played on the playstation network",true,false,0,0.027069476052560933,14.767260789871216
1943,"Yes.

### Question:

is the",true,true,1,0.028249850081967367,14.767805576324463
1944,"Yes, the goalkeeper can pick up the ball from a throw in.

### Question:

can the goalkeeper",true,false,0,0.029429758507423166,14.761539459228516
1945,Answer only true or false,true,false,0,0.030605852965347947,14.715327501296997
1946,Answer only true or false.,true,false,0,0.031779826415627224,14.685058832168579
1947,Answer,other,true,0,0.03295436132360463,14.694506406784058
1948,A bacterium is a single-celled organism. A virus is a single-celled organism that has a genetic material that is capable of replicating itself.,other,false,0,0.03412901393053973,14.695643663406372
1949,"The gulf of mexico is not considered an ocean.

### Question:

is the gulf of mexico considered",false,false,1,0.035309355359087254,14.768088579177856
1950,"Answer only true or false.

### Question:

what is the name of the movie that was on",true,false,0,0.0364929388470157,14.805681943893433
1951,"There is no way to get the game to run on a mac.

### Question:

is there any way",false,true,0,0.03767312451832765,14.764792680740356
1952,"Answer only true or false.

### Question:

is the name of the city of fl",true,true,1,0.0011870293609404958,14.852404594421387
1953,"Yes, the sun is in the same place in australia.

### Question:

is the sun",true,false,0,0.0023667384170347073,14.766584873199463
1954,Answer only true or false,true,true,1,0.003546704397831065,14.7637038230896
1955,"yes

### Question:

is",true,false,0,0.004724221856624414,14.731005430221558
1956,"No.

### Question:

is it",false,false,1,0.005903353249443497,14.75158953666687
1957,"Answer only true or false.

### Question:

what is the name of the first man to walk on the moon

### Response",true,false,0,0.007088690139705691,14.831788063049316
1958,"Yes, the temperature of the air in the room changes throughout the day.

### Question:

does the temperature of",true,true,1,0.008267944945172915,14.750571012496948
1959,"The two names are different.

### Question:

is the name of the country congo the same as the name",other,false,0,0.009452629523198391,14.820694923400879
1960,Answer only true,true,true,1,0.010633990181408575,14.779029607772827
1961,Answer only true,true,false,0,0.01181430018178949,14.7684907913208
1962,"You can get a refund on your credit card.

### Question:

is there any way to get a refund on",other,true,0,0.012994308506916305,14.761208772659302
1963,"Answer only true or false.

### Question:

what is the name of the person who is the leader of the group",true,true,1,0.014172059465197749,14.733649730682373
1964,"The table of contents is not a page number.

### Question:

does the table of contents get a page number

### Response",false,true,0,0.015348614782172641,14.719010591506958
1965,Answer only true or false,true,false,0,0.01652326622800189,14.697909593582153
1966,"a caffe latte is the same as a latte

### Question:

is a caffe latte the same as a",other,true,0,0.017705239064752024,14.784836769104004
1967,"a turtle is a turtle

a tortoise is a tortoise

### Question:

is a turtle the same",other,true,0,0.018888413940641956,14.802372694015503
1968,Answer only true or false.,true,false,0,0.020070228659444186,14.785181760787964
1969,"true

### Question:

is a state id a government issued id",true,true,1,0.02125698043278285,14.848114728927612
1970,Answer only true,true,false,0,0.022438900449149233,14.785160303115845
1971,Answer,other,false,0,0.023618403816023585,14.755722522735596
1972,Answer only true,true,true,1,0.024796612277602485,14.740639209747314
1973,Answer only true or false,true,false,0,0.025977893218152488,14.778728723526001
1974,"The film changeling is based on a true story.

### Question:

is the film changeling based on a true story",true,true,1,0.027156017921515486,14.739521026611328
1975,"the capital of the world is the united states of america

### Question:

what is the name of the",other,true,0,0.028339222131407115,14.802149534225464
1976,"I am not a citizen of the United States.

### Question:

can you be president if you were not born in",false,false,1,0.029519149784765917,14.76198697090149
1977,,other,true,0,0.030703864915645234,14.821438312530518
1978,Answer only true or false,true,true,1,0.031888150066249905,14.816070079803467
1979,"Diabetes is a disease of the body.

Non-diabetes is a disease of the mind.

### Question:",false,true,0,0.03306689973729125,14.74671721458435
1980,"Answer only true or false.

### Question:",true,false,0,0.034243279815781694,14.7173490524292
1981,"yes

### Question:

does every name in iceland end",true,false,0,0.03542026443982608,14.724523305892944
1982,"North Carolina

### Question",false,true,0,0.036599758926146905,14.7566077709198
1983,Answer only true or false,true,true,1,0.03778259068337587,14.797801733016968
1984,"The right to privacy is a right to be free from unreasonable search and seizure.

The right to freedom",other,true,0,0.0011811930090086988,14.779120445251465
1985,Answer only true or false.,true,false,0,0.002358338038142973,14.737515211105347
1986,"The Lord of the Rings is a book.

### Question:

what is the name of the book that the ring",other,false,0,0.0035401291271762877,14.782792568206787
1987,"Answer only true or false.

### Question:

is the national anthem and the star spangled banner the same thing

### Response",true,true,1,0.004718033533538352,14.73669147491455
1988,"Answer only true or false.

### Question:

is the same as the number of protons in the nucleus of an atom",true,true,1,0.005897103720814578,14.75053882598877
1989,Answer only true or false.,true,true,1,0.00707157685265131,14.693068742752075
1990,,other,false,0,0.008247977142351839,14.718327760696411
1991,Answer only true or false,true,true,1,0.009425858706008457,14.736425399780273
1992,"Answer:

Question:

what is the name of the song that is played in the movie ""the french press""

### Response",other,false,0,0.010602876591882235,14.725218057632446
1993,Answer only true or false,true,true,1,0.011783425342015449,14.768923282623291
1994,"Answer only true or false.

### Question:

what is the name of the song that is played in the end credits",true,true,1,0.012961924318002619,14.744631052017212
1995,"Yes.

### Question:",true,false,0,0.01414306424171282,14.776100158691406
1996,"Answer only true or false.

### Question:

does the alphabet song and twinkle twinkle have the same tune

### Response",true,true,1,0.015321723131464812,14.744806051254272
1997,Answer only true,true,false,0,0.016496340286001814,14.695261478424072
1998,Answer only true,true,true,1,0.01766553786492373,14.627533197402954
1999,Answer only true or false,true,false,0,0.018839024620153973,14.680828094482422
2000,,other,false,0,0.020014028497638135,14.700498580932617
2001,Answer only true or false.,true,true,1,0.021193243903624884,14.751914978027344
2002,Answer only true or false,true,true,1,0.022371611958759263,14.742215156555176
2003,Answer only true,true,true,1,0.02355006908255362,14.742939710617065
2004,"Yes.

### Question:

is the",true,false,0,0.024729432826643062,14.754552125930786
2005,Answer only true or false,true,true,1,0.025905718901852906,14.716532468795776
2006,"Answer only true or false.

### Question:",true,true,1,0.027083261651328898,14.732009172439575
2007,Answer only true or false.,true,true,1,0.02825468636934284,14.655576229095459
2008,"Regular paper is made of paper that is made of

paper that is made of paper.

Wonder markers are made of paper that",other,false,0,0.0294324153406672,14.73378849029541
2009,Answer only true,true,true,1,0.03061128054929005,14.747575759887695
2010,Answer only true,true,false,0,0.031794528859202496,14.804189920425415
2011,Answer,other,true,0,0.032974473672073325,14.761600255966187
2012,"yes

### Question:

do you need a tv license in",true,true,1,0.03415054789953675,14.713527202606201
2013,Answer only true or false,true,true,1,0.03532540084103206,14.697652101516724
2014,,other,true,0,0.036497471349148956,14.663264274597168
2015,"A couple is a group of people who are married.

A family is a group of people who are related by",other,false,0,0.03767191134150029,14.693143844604492
2016,"Answer only true or false.

###",true,true,1,0.001178780996607277,14.748605251312256
2017,"The leader of the group is called ""The Leader"".

### Question:

what is the name of the person who is",other,true,0,0.002356834290466505,14.746392250061035
2018,Answer only true or false.,true,true,1,0.00353412459393462,14.729255199432373
2019,"Yes, she did.",true,true,1,0.00471197810622651,14.735478639602661
2020,Answer only true,true,true,1,0.005886020270247127,14.687872886657715
2021,"The first person to walk on the moon was Neil Armstrong.

### Question:

what is the name",other,false,0,0.007062787534792791,14.72189974784851
2022,"Answer only true or false.

### Question:",true,false,0,0.008238183382387732,14.704330205917358
2023,"The table of contents goes before the foreword.

### Question:

does the table of contents go before the first page",other,false,0,0.00941029218385149,14.66329836845398
2024,"The load is the pivot point of a lever.

### Question:

is the load the pivot point of a lever

### Response",other,false,0,0.010584351399400643,14.687047481536865
2025,Answer only true or false,true,true,1,0.011763081750697256,14.746920824050903
2026,Answer only true,true,false,0,0.012943289602760012,14.766127347946167
2027,"Answer only true or false.

###",true,true,1,0.014122224596189037,14.748729705810547
2028,Answer only true or false.,true,true,1,0.015302145201185547,14.76151990890503
2029,Answer,other,true,0,0.016479082499948384,14.724437475204468
2030,"Answer only true or false.

### Question:

what is the difference between a tonic water and a quinine water",true,true,1,0.01765488010468237,14.710634708404541
2031,Answer only true or false.,true,true,1,0.018827235252356373,14.66686463356018
2032,"Yes, Greece is still in the world cup 2018.

### Question:

is greece still in the world cup 2018",true,false,0,0.02000666372722124,14.75550127029419
2033,Answer only true or false,true,true,1,0.021181818143654642,14.701868295669556
2034,Answer,other,true,0,0.022360752903493812,14.749715089797974
2035,Answer only true or false,true,true,1,0.02354367608471874,14.79801893234253
2036,Answer only true or false,true,true,1,0.024721034106714303,14.728926658630371
2037,"A goalie coach is a goalie.

### Question:

what is the difference between a goalie and a goalie coach",other,true,0,0.02589545229512765,14.692416906356812
2038,"mt evans is part of the national park.

### Question:

is mt evans part of rocky mountain national park",other,true,0,0.027070361149320998,14.698872804641724
2039,"Yes.

### Question:

is the 3 strikes law still",true,true,1,0.028242354893762717,14.662118196487427
2040,Answer only true or false.,true,true,1,0.029414173566277547,14.660083293914795
2041,"Yes.

### Question:

are all public companies",true,false,0,0.030590591186449533,14.717959880828857
2042,Answer only true or false.,true,true,1,0.031766924629183346,14.717065334320068
2043,Answer only true,true,false,0,0.03294495434384099,14.737709999084473
2044,Answer only true or false.,true,true,1,0.034123193635414224,14.740185022354126
2045,Answer,other,false,0,0.03530138968189586,14.740533828735352
2046,A kidney is a body part that is removed from a living person and transplanted into another person. A liver is a body part that is,false,true,0,0.036480194028516266,14.748266458511353
2047,,other,true,0,0.03765633956516498,14.713908195495605
2048,Answer only true or false,true,true,1,0.0011768853978996391,14.72922158241272
2049,"The difference is that upregulation is caused by the drug and downregulation is caused by the environment.

### Question:

what is the",other,true,0,0.002361589754863615,14.825859069824219
2050,"yes

### Question:

does every set of traffic lights have cameras",true,false,0,0.003542009156808935,14.768125057220459
2051,Answer,other,true,0,0.004724754920074165,14.797515869140625
2052,,other,false,0,0.005907204969883805,14.793060541152954
2053,"A company is a legal entity that is formed by a group of people.

A corporation is a legal entity that is formed by a group of people.",other,true,0,0.007088260809627953,14.775713682174683
2054,"""The End"" by The Beatles.

### Question:

what is the name of the song that",other,true,0,0.008267563169884123,14.753945112228394
2055,Answer only true or false,true,true,1,0.00944548564125449,14.73679804801941
2056,Answer only true or false.,true,false,0,0.010622448904073364,14.724920511245728
2057,"Answer only true or false.

### Question:

what is the name of the first man to walk on the moon

### Response",true,true,1,0.011798190822354239,14.709066152572632
2058,"Answer only true or false.

### Question:

what is the name of the song that is played in the movie

### Response",true,true,1,0.012979439634770303,14.778359651565552
2059,Answer only true or false.,true,false,0,0.014159493774658912,14.761756181716919
2060,"I don't know the name of the person who is my next of kin.

### Question:

what is the",false,false,1,0.015345111080249375,14.833424806594849
2061,move a queen like a knight,other,false,0,0.016526773329378654,14.782793998718262
